%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
25573000000,0,25571000000,bracket_4_link,8.42865244611,0.3773099863,2.95564595867,0.503946356492,-3.36359980373,0.643412971887
25582000000,1,25581000000,bracket_4_link,8.42865244591,0.377309986335,2.95564595866,0.503831944899,-3.36372614056,0.643440977803
25591000000,2,25591000000,bracket_4_link,8.42865244596,0.377309986406,2.95564595881,0.504027562399,-3.36344466351,0.643242701078
25601000000,3,25601000000,bracket_4_link,8.428652446,0.377309986432,2.95564595894,0.504168870207,-3.3644889337,0.643163974827
25611000000,4,25611000000,bracket_4_link,8.42865244594,0.377309986471,2.95564595901,0.503613881164,-3.36569195315,0.643257695741
25621000000,5,25621000000,bracket_4_link,8.428652446,0.377309986502,2.95564595934,0.503919627063,-3.36489151419,0.643375705184
25631000000,6,25631000000,bracket_4_link,8.4286524459,0.37730998657,2.9556459594,0.504072264466,-3.36302576417,0.643372728987
25641000000,7,25641000000,bracket_4_link,8.42865244586,0.37730998657,2.95564595957,0.504060889187,-3.36399116526,0.643155265389
25651000000,8,25651000000,bracket_4_link,8.428652446,0.377309986639,2.95564595986,0.503946302862,-3.36590665388,0.643138913588
25660000000,9,25661000000,bracket_4_link,8.42865244592,0.377309986677,2.95564595996,0.503846605525,-3.36509608532,0.643394778977
25671000000,10,25671000000,bracket_4_link,8.4286524456,0.377309986729,2.95564595992,0.503946278558,-3.36228115162,0.643636926216
25681000000,11,25681000000,bracket_4_link,8.42865244576,0.377309986767,2.95564596009,0.503511396993,-3.36504135702,0.643502709007
25691000000,12,25691000000,bracket_4_link,8.42865244583,0.377309986814,2.95564596038,0.503698205482,-3.36542886841,0.643225256281
25701000000,13,25701000000,bracket_4_link,8.42865244568,0.377309986854,2.95564596046,0.503857083498,-3.36482302554,0.643348942677
25711000000,14,25711000000,bracket_4_link,8.42865244568,0.377309986928,2.95564596072,0.503845586744,-3.36520527088,0.643237654143
25721000000,15,25721000000,bracket_4_link,8.42865244552,0.377309986956,2.95564596055,0.504063393961,-3.36246435256,0.643502044877
25731000000,16,25731000000,bracket_4_link,8.42865244559,0.377309987018,2.95564596079,0.503845814128,-3.36347663655,0.643589258762
25741000000,17,25741000000,bracket_4_link,8.42865244549,0.377309987052,2.95564596082,0.50376957301,-3.36361670322,0.643598339132
25751000000,18,25751000000,bracket_4_link,8.42865244527,0.377309987074,2.95564596085,0.504035128532,-3.36234551901,0.643416526747
25761000000,19,25761000000,bracket_4_link,8.42865244527,0.377309987105,2.95564596103,0.503962235787,-3.36287446669,0.64367794766
25771000000,20,25771000000,bracket_4_link,8.4286524454,0.377309987187,2.95564596125,0.504166761626,-3.36380452611,0.643414980473
25781000000,21,25781000000,bracket_4_link,8.42865244526,0.377309987181,2.95564596136,0.503629091515,-3.36475502446,0.643548441121
25791000000,22,25791000000,bracket_4_link,8.42865244519,0.377309987274,2.95564596144,0.503774238646,-3.36273253304,0.643788711626
25801000000,23,25801000000,bracket_4_link,8.42865244508,0.377309987281,2.95564596147,0.504107972308,-3.36233098731,0.643516483362
25811000000,24,25811000000,bracket_4_link,8.42865244501,0.377309987309,2.9556459616,0.503640035257,-3.36414162266,0.643437868166
25823000000,25,25821000000,bracket_4_link,8.42865244516,0.377309987399,2.95564596184,0.503974747625,-3.36350260696,0.643484829984
25831000000,26,25831000000,bracket_4_link,8.4286524449,0.377309987395,2.95564596191,0.503809586027,-3.36298288602,0.643401048774
