%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
27714000000,209,27714000000,bracket_7_link,-2.96576090198,-0.798917472572,9.31556027031,-0.692294339578,1.22438996132,-0.092500443678
27724000000,210,27724000000,bracket_7_link,-2.95233265637,-0.766755083634,9.3225258734,-0.68890981036,1.22405054096,-0.0964845394072
27734000000,211,27734000000,bracket_7_link,-2.93840099461,-0.73527138424,9.3294611768,-0.68553848437,1.22362968941,-0.100160288506
27742000000,212,27744000000,bracket_7_link,-2.92398415066,-0.704487196216,9.33636357855,-0.682184839681,1.2232302519,-0.103475727358
27754000000,213,27754000000,bracket_7_link,-2.90909465156,-0.674408935631,9.34323345633,-0.678848102329,1.22287628787,-0.106464489217
27764000000,214,27764000000,bracket_7_link,-2.89373640712,-0.645026686318,9.35007491059,-0.675531383967,1.2224502981,-0.109127281637
27774000000,215,27774000000,bracket_7_link,-2.87791301014,-0.616333057739,9.35689163401,-0.672216295229,1.22198454354,-0.111453200628
27784000000,216,27784000000,bracket_7_link,-2.86163586309,-0.588336441416,9.36368364097,-0.668923472711,1.22156774278,-0.113430098567
27794000000,217,27794000000,bracket_7_link,-2.84491709881,-0.56104601186,9.37045063548,-0.665648686042,1.22110279357,-0.115059993654
27804000000,218,27804000000,bracket_7_link,-2.82776904876,-0.534470695162,9.37719224754,-0.662406891144,1.22054572821,-0.116359828575
27814000000,219,27814000000,bracket_7_link,-2.81020423646,-0.508619163928,9.3839080338,-0.659192800065,1.22007078489,-0.11728435743
27824000000,220,27824000000,bracket_7_link,-2.79223537099,-0.483499832587,9.39059747642,-0.656038064098,1.21962268497,-0.117869058256
27834000000,221,27834000000,bracket_7_link,-2.77387534045,-0.459120852786,9.39725998285,-0.652897540279,1.2190343057,-0.118112736287
27844000000,222,27844000000,bracket_7_link,-2.75513720559,-0.435490109142,9.40389488548,-0.649808957503,1.21851957762,-0.117968912895
27854000000,223,27854000000,bracket_7_link,-2.73603419311,-0.412615214894,9.4105014414,-0.646738720162,1.21787783823,-0.117484750264
27864000000,224,27864000000,bracket_7_link,-2.71657968885,-0.390503507897,9.41707883206,-0.643719453075,1.21727505559,-0.116640928667
27874000000,225,27874000000,bracket_7_link,-2.69678723109,-0.369162046707,9.42362616327,-0.640775712933,1.21669775385,-0.1154511801
27884000000,226,27884000000,bracket_7_link,-2.67667050348,-0.348597606773,9.43014246447,-0.637885135628,1.21608259029,-0.113872514184
27894000000,227,27894000000,bracket_7_link,-2.65624332806,-0.328816676818,9.43662668946,-0.635017082937,1.21539516857,-0.111928754818
27904000000,228,27904000000,bracket_7_link,-2.63551965801,-0.309825455391,9.44307771577,-0.632252835801,1.21473227911,-0.109667923077
27914000000,229,27914000000,bracket_7_link,-2.61451357064,-0.29162984764,9.44949434478,-0.629512643582,1.21400482199,-0.107008816819
27923000000,230,27924000000,bracket_7_link,-2.59323925982,-0.274235462099,9.45587530201,-0.626839568138,1.21323058536,-0.103979560376
27934000000,231,27934000000,bracket_7_link,-2.57171102896,-0.257647607782,9.46221923718,-0.624254991305,1.21250287773,-0.100622750848
27944000000,232,27944000000,bracket_7_link,-2.54994328317,-0.241871291417,9.46852472419,-0.621740472793,1.21174314492,-0.0968943796787
27954000000,233,27954000000,bracket_7_link,-2.52795052206,-0.226911214824,9.4747902616,-0.619297549478,1.21093958469,-0.0927799399792
27964000000,234,27964000000,bracket_7_link,-2.50574733201,-0.212771772435,9.48101427304,-0.616930802245,1.21013183635,-0.0883320686372
27974000000,235,27974000000,bracket_7_link,-2.48334837859,-0.199457049117,9.48719510728,-0.614666469546,1.20932640548,-0.0835452713755
27984000000,236,27984000000,bracket_7_link,-2.46076839879,-0.186970818007,9.49333103843,-0.612452919325,1.20841382272,-0.0783945483789
27994000000,237,27994000000,bracket_7_link,-2.43802219349,-0.175316538659,9.49942026749,-0.61035505876,1.20757345465,-0.0729017050087
28004000000,238,28004000000,bracket_7_link,-2.41512461943,-0.164497355257,9.50546092173,-0.608348523594,1.2066596843,-0.0670404560669
28014000000,239,28014000000,bracket_7_link,-2.39209058153,-0.154516095137,9.51145105585,-0.606425036644,1.20575384757,-0.0608238684905
28024000000,240,28024000000,bracket_7_link,-2.36893502491,-0.145375267328,9.51738865227,-0.604600547278,1.20481056039,-0.0542752036841
28034000000,241,28034000000,bracket_7_link,-2.34567292726,-0.137077061522,9.52327162215,-0.602878747382,1.20383650002,-0.0474367756132
28044000000,242,28044000000,bracket_7_link,-2.3223192908,-0.129623346984,9.52909780647,-0.601253508494,1.20280008527,-0.0402171637294
28054000000,243,28054000000,bracket_7_link,-2.29888913425,-0.12301567169,9.53486497605,-0.599746178814,1.2018149697,-0.0326830409709
28064000000,244,28064000000,bracket_7_link,-2.27539748508,-0.117255261809,9.54057083291,-0.598341817007,1.20078390329,-0.0247889220082
28074000000,245,28074000000,bracket_7_link,-2.25185937142,-0.11234302116,9.54621301127,-0.597038977486,1.1997159554,-0.0166513481145
28084000000,246,28084000000,bracket_7_link,-2.22828981413,-0.108279531024,9.55178907837,-0.595853330522,1.19862192832,-0.00817004440169
28094000000,247,28094000000,bracket_7_link,-2.20470381884,-0.105065050063,9.55729653529,-0.59479536805,1.19754106779,0.000628461416034
28104000000,248,28104000000,bracket_7_link,-2.18111636806,-0.102699514405,9.56273281865,-0.593859362821,1.19641981722,0.00972549047719
28114000000,249,28114000000,bracket_7_link,-2.15754241317,-0.101182538034,9.56809530137,-0.593021598448,1.19524017531,0.0191229502203
28126000000,250,28124000000,bracket_7_link,-2.13399686663,-0.100513413163,9.57338129375,-0.592338032473,1.1941021596,0.0287955456501
28134000000,251,28134000000,bracket_7_link,-2.11049459405,-0.100691111036,9.57858804528,-0.59177050365,1.19294586043,0.0387522108314
28144000000,252,28144000000,bracket_7_link,-2.08705040619,-0.101714282669,9.58371274504,-0.59132528896,1.19174329797,0.0489480912813
28154000000,253,28154000000,bracket_7_link,-2.06367905122,-0.103581260044,9.58875252388,-0.590997512202,1.19049963564,0.0594592526014
28164000000,254,28164000000,bracket_7_link,-2.04039520701,-0.106290057191,9.59370445602,-0.59081706659,1.18926948053,0.0701930935003
28174000000,255,28174000000,bracket_7_link,-2.01721347318,-0.109838371681,9.59856555922,-0.59076022877,1.18797951293,0.0812523852033
28184000000,256,28184000000,bracket_7_link,-1.99414836352,-0.114223586212,9.60333279794,-0.590847128296,1.18672025972,0.0924841658475
28194000000,257,28194000000,bracket_7_link,-1.97121429829,-0.119442770382,9.60800308369,-0.591082486395,1.18543929699,0.103921217909
28204000000,258,28204000000,bracket_7_link,-1.94842559662,-0.125492682681,9.61257327728,-0.591442203085,1.18414097835,0.11565141051
28214000000,259,28214000000,bracket_7_link,-1.92579646894,-0.132369772556,9.61704019019,-0.59195375828,1.18281620887,0.127586457986
28224000000,260,28224000000,bracket_7_link,-1.90334100952,-0.140070182793,9.62140058638,-0.592584995356,1.18146636291,0.139702466471
28234000000,261,28234000000,bracket_7_link,-1.88107318915,-0.148589751962,9.62565118442,-0.593383765921,1.18013830943,0.152008905299
28244000000,262,28244000000,bracket_7_link,-1.85900684755,-0.157924017072,9.62978865833,-0.594306087559,1.17877134507,0.164532201144
28253000000,263,28254000000,bracket_7_link,-1.83715568644,-0.168068216505,9.63380964079,-0.595394458016,1.17739069963,0.177256050617
28265000000,264,28264000000,bracket_7_link,-1.81553326203,-0.179017292892,9.63771072361,-0.596620553082,1.17599822098,0.190057885634
28274000000,265,28274000000,bracket_7_link,-1.7941529783,-0.190765896359,9.64148846109,-0.597999830264,1.174612851,0.203065522151
28284000000,266,28284000000,bracket_7_link,-1.77302807964,-0.203308387883,9.64513937055,-0.599537669425,1.17321255229,0.216250884609
28294000000,267,28294000000,bracket_7_link,-1.75217164432,-0.216638842689,9.64865993581,-0.601196017589,1.1718072321,0.229470533847
28304000000,268,28304000000,bracket_7_link,-1.7315965774,-0.230751054096,9.65204660811,-0.603019797345,1.17040060226,0.242934867377
28314000000,269,28314000000,bracket_7_link,-1.71131560428,-0.245638537097,9.65529580861,-0.604995811117,1.16894896315,0.256495455077
28324000000,270,28324000000,bracket_7_link,-1.69134126404,-0.261294532555,9.65840393116,-0.607119698741,1.16751607985,0.270175152283
28334000000,271,28334000000,bracket_7_link,-1.6716859029,-0.27771201116,9.66136734299,-0.609396421445,1.16610442706,0.2838993658
28344000000,272,28344000000,bracket_7_link,-1.65236166809,-0.294883677807,9.66418238866,-0.61181801953,1.16465337028,0.297614370406
28354000000,273,28354000000,bracket_7_link,-1.63338050147,-0.312801976024,9.66684539126,-0.614396617957,1.16321967568,0.311566449375
28364000000,274,28364000000,bracket_7_link,-1.61475413347,-0.331459092478,9.66935265482,-0.617122572442,1.16178196736,0.325527074722
28373000000,275,28374000000,bracket_7_link,-1.59649407717,-0.350846961744,9.67170046687,-0.620012299097,1.16036810979,0.339543505778
